listing_id,description,room_type,price,nbhood_full,host_name,last_review,month,price_per_month
71248,Bright and lovely 1 bdrm apt in LES,entire home/apt,125,"Manhattan, Chinatown",Jennifer,2019-06-17,6,3812.5
71366,Beautiful One Bed West Village - 4 Month Special,entire home/apt,200,"Manhattan, West Village",Ruperto,2019-06-25,6,6100.0
71812,Condo Apartment with laundry in unit,entire home/apt,90,"Bronx, Kingsbridge",Thai,2019-01-02,1,2745.0
72190,1BR: See Central Park from Terrace!,entire home/apt,110,"Manhattan, Upper West Side",Hudson,2019-02-15,2,3355.0
72265,Private room in cozy Greenpoint,private room,59,"Brooklyn, Greenpoint",Vanessa,2019-06-16,6,1799.5
74073,Food & Music Dream Apartment in Williamsburg,entire home/apt,195,"Brooklyn, Williamsburg",Daniel,2019-06-23,6,5947.5
74240,French Garden cottage off Bedford,entire home/apt,169,"Brooklyn, Williamsburg",Patty,2019-06-07,6,5154.5
74680,One Bedroom Mini studio - Free WIFI,entire home/apt,115,"Queens, Astoria",Nazleen,2019-05-31,5,3507.5
75193,BROOKLYN > Guest Room w/ King Bed in Williamsburg,private room,69,"Brooklyn, Williamsburg",Scott,2019-06-22,6,2104.5
75635,Bright Cozy Chinatown Studio Apt.,entire home/apt,150,"Manhattan, Lower East Side",Patricia,2019-06-27,6,4575.0
76761,Eveland the Place to Stay & Enjoy a 5-‚≠êÔ∏è 2bdrm,entire home/apt,169,"Brooklyn, South Slope",Evelyn,2019-06-28,6,5154.5
77765,Superior @ Box House,private room,179,"Brooklyn, Greenpoint",The Box House Hotel,2019-07-01,7,5459.5
77936,Hells Kitchen Garden of Eden,private room,150,"Manhattan, Hell's Kitchen",Moss Owen,2019-06-14,6,4575.0
79067,Lovely 3 bedroom in Italianate Brownstone w/garden,entire home/apt,350,"Brooklyn, Clinton Hill",Bliss,2019-04-20,4,10675.0
79782,"Williamsburg HUGE, PRIVATE BATH - Next to Train!",private room,120,"Brooklyn, Williamsburg",Pam,2019-03-31,3,3660.0
80493,Cozy room in East Village with AC,private room,71,"Manhattan, East Village",Jennifer,2019-07-04,7,2165.5
80700,Loft w/ Terrace @ Box House Hotel,private room,349,"Brooklyn, Greenpoint",The Box House Hotel,2019-05-24,5,10644.5
82550,Columbia Castle 2 BR,entire home/apt,200,"Brooklyn, Brooklyn Heights",Christopher,2019-06-30,6,6100.0
82638,"Charming Artist's Flat, East Village",entire home/apt,169,"Manhattan, East Village",Sarah,2019-06-06,6,5154.5
82928,BEAUTIFUL 2 BEDROOM APARTMENT,entire home/apt,185,"Brooklyn, Bedford-Stuyvesant",Ruthven,2019-07-02,7,5642.5
83243,Brooklyn Cove Studio Apt w/ Garden!!,entire home/apt,65,"Brooklyn, Bushwick",Julian,2019-06-10,6,1982.5
83847,East Village Designer's 1-BR APT,entire home/apt,225,"Manhattan, East Village",Yvette,2019-01-02,1,6862.5
84010,Superior @ Box House,private room,179,"Brooklyn, Greenpoint",The Box House Hotel,2019-06-27,6,5459.5
84659,Large Studio--Heart of East Village,entire home/apt,139,"Manhattan, East Village",Kyle,2019-06-26,6,4239.5
84905,Huge.Bright.Clean.Safe. Private Room,private room,95,"Manhattan, Two Bridges",Ange,2019-06-23,6,2897.5
85094,Garden 1BR/1BA Brownstone Apt - 2 blocks to subway,entire home/apt,79,"Brooklyn, Crown Heights",Alex,2019-01-14,1,2409.5
86215,MODERN SPACIOUS 2 BR APT DOWNTOWN MANHATTAN,entire home/apt,150,"Manhattan, Lower East Side",T,2019-06-24,6,4575.0
89621,"WONDERFUL, COMFORTABLE STUDIO",entire home/apt,90,"Brooklyn, Bedford-Stuyvesant",Marylyn,2019-06-28,6,2745.0
93313,MAISON DES SIRENES 2,entire home/apt,120,"Brooklyn, Bedford-Stuyvesant",Nathalie,2019-06-23,6,3660.0
94035,"Modern, Safe, Clean, Bright Room in Astoria for 2",private room,80,"Queens, Astoria",Savannah,2019-07-06,7,2440.0
94477,The Vernon On Greene,entire home/apt,175,"Brooklyn, Bedford-Stuyvesant",Jason,2019-07-05,7,5337.5
94783,"Beautiful, Bright‚Äôs, Warm & Spacious 1.5BR Apt",entire home/apt,120,"Brooklyn, Crown Heights",Keishera,2019-06-21,6,3660.0
96471,"The Brooklyn Waverly, One Bedroom",private room,165,"Brooklyn, Clinton Hill",Sahr,2019-06-07,6,5032.5
99070,Comfortable Cozy Space in El Barrio,shared room,65,"Manhattan, East Harlem",Liz And Melissa,2019-05-26,5,1982.5
99085,Sunny Bklyn Jewel  Fort Greene JULY  - AUG 2019,entire home/apt,123,"Brooklyn, Fort Greene",Wanda,2019-05-01,5,3751.5
100002,"MANHATTAN Neat, Nice, Bright ROOM",private room,67,"Manhattan, Washington Heights",Giorgio,2019-06-17,6,2043.5
100184,Bienvenue,private room,50,"Queens, Queens Village",,2019-07-08,7,1525.0
100186,Large Brand New Park Slope 1BR,entire home/apt,130,"Brooklyn, Gowanus",Mi,2019-06-28,6,3965.0
101053,Colorful Artistic Williamsburg Apt,private room,100,"Brooklyn, Williamsburg",Lee And Tara,2019-03-01,3,3050.0
103161,Artsy TopFloor Apt in PRIME BEDFORD Williamsburg,entire home/apt,190,"Brooklyn, Williamsburg",Ade,2019-06-26,6,5795.0
103806,BOHEMIAN EAST VILLAGE 2 BED HAVEN,entire home/apt,249,"Manhattan, East Village",Jason,2019-05-27,5,7594.5
105510,Private 1-Bedroom Apt in Townhouse,entire home/apt,100,"Brooklyn, Crown Heights",Alex,2019-01-05,1,3050.0
106363,Bright Room With A Great River View,private room,60,"Manhattan, Harlem",Alicia,2019-06-26,6,1830.0
106647,Tree lined block modern apartment,entire home/apt,135,"Brooklyn, Bedford-Stuyvesant",Olivia,2019-06-16,6,4117.5
107630,Sweet Historic Greenpoint Duplex,entire home/apt,175,"Brooklyn, Greenpoint",Maya,2019-06-20,6,5337.5
107895,Riverside Charm with Fire Place,entire home/apt,120,"Manhattan, Upper West Side",Kai,2019-06-19,6,3660.0
110739,"Very Central, Nomad/Chelsea Loft Studio",entire home/apt,169,"Manhattan, Midtown",Driss,2019-07-03,7,5154.5
112435,ALL ABOUT A VERY COMFORTABLE ROOM..,private room,95,"Brooklyn, Fort Greene",Carol,2019-05-24,5,2897.5
113265,Brooklyn- Crown Heights Garden Apt.,private room,55,"Brooklyn, Crown Heights",Anthony,2019-06-21,6,1677.5
113945,Cozy room in Time Square!,private room,85,"Manhattan, Hell's Kitchen",Natalia,2019-05-11,5,2592.5
114123,Large Park Slope Townhouse Duplex,entire home/apt,199,"Brooklyn, South Slope",Susi,2019-05-19,5,6069.5
114229,Lower East Side 2 Bedroom Apt,entire home/apt,211,"Manhattan, Lower East Side",Tony,2019-06-08,6,6435.5
115535,Sun-Drenched Hamilton Hts Jewel,private room,65,"Manhattan, Harlem",Jane,2019-06-01,6,1982.5
115678,Your Stunning Vacation Apartment!,entire home/apt,99,"Manhattan, Harlem",Will,2019-06-23,6,3019.5
115748,1 BDRM Apt-Weekend Sublease,entire home/apt,110,"Queens, Astoria",Lilly,2019-06-16,6,3355.0
116940,ROOM WITH A  KITCHENETTE,entire home/apt,80,"Brooklyn, Crown Heights",Marylyn,2019-06-24,6,2440.0
118061,Style in Stuyvesant Heights,entire home/apt,110,"Brooklyn, Bedford-Stuyvesant",Roberta,2019-06-28,6,3355.0
118430,Heart of Meatpacking & Chelsea,private room,290,"Manhattan, Chelsea",Paul,2019-01-03,1,8845.0
120362,Williamsburg apartment right by the subway,entire home/apt,190,"Brooklyn, Williamsburg",Itamar,2019-07-02,7,5795.0
121687,Spacious Brooklyn Loft - 2 Bedroom,entire home/apt,200,"Brooklyn, Williamsburg",Vikram,2019-06-23,6,6100.0
123784,NYC Studio for Rent in Townhouse,entire home/apt,110,"Manhattan, Harlem",Christopher,2019-06-16,6,3355.0
125053,‚ö°Quiet Gem w/roof deck on NY's Hottest Street‚ö°,entire home/apt,395,"Manhattan, East Village",Justin,2019-07-01,7,12047.5
125163,Authentic New York City Living,private room,99,"Brooklyn, Bedford-Stuyvesant",Rodney,2019-06-03,6,3019.5
125594,SUPER BIG AND COZY PRIVATE BEDROOM,private room,39,"Brooklyn, Kensington",Antonín,2019-05-19,5,1189.5
126443,‚òÜMassive DUPLEX‚òÜ 2BR & 2BTH East Village 9+ Guests,entire home/apt,189,"Manhattan, East Village",Seith,2019-07-07,7,5764.5
128975,City Room - Street View Apt,entire home/apt,122,"Manhattan, Harlem",Wayne,2019-06-13,6,3721.0
131154,Cozy and Bright One Bedroom in BK,entire home/apt,165,"Brooklyn, Greenpoint",Lauren,2019-07-07,7,5032.5
132516,Forest Hills Apt minutes to midtown Manhattan,entire home/apt,97,"Queens, Forest Hills",Jean,2019-07-01,7,2958.5
133025,Midtown cozy convenient,private room,130,"Manhattan, Murray Hill",Tracy,2019-06-06,6,3965.0
134934,Prime Williamsburg Apartment,entire home/apt,225,"Brooklyn, Williamsburg",Giovanni,2019-05-30,5,6862.5
135393,"Private, spacious room in Brooklyn",private room,50,"Brooklyn, East Flatbush",Karen,2019-06-24,6,1525.0
135465,Garden apartment close to Manhattan,entire home/apt,170,"Brooklyn, Fort Greene",Christopher,2019-06-20,6,5185.0
136493,Stunning arty 3200sf 3FLR+3BR townhome w/terrace,entire home/apt,250,"Brooklyn, Park Slope",Irena,2019-05-27,5,7625.0
139624,"Spacious,Sunny, private one bedroom",entire home/apt,64,"Brooklyn, Crown Heights",Jessica,2019-01-31,1,1952.0
140133,Truly Amazing Oasis In The City,entire home/apt,249,"Brooklyn, Williamsburg",Daniel,2019-07-05,7,7594.5
140973,"East Village, King-Sized, Charmer",entire home/apt,185,"Manhattan, East Village",Dave,2019-05-26,5,5642.5
141154,Affordable Furnished Apartment,entire home/apt,120,"Brooklyn, Boerum Hill",Mark,2019-06-22,6,3660.0
141984,Charming Nolita Apartment!!,entire home/apt,175,"Manhattan, Nolita",Vanessa,2019-06-10,6,5337.5
144087,LUXURY OF THE HORIZON,entire home/apt,259,"Manhattan, Harlem",Rinaldo,2019-05-18,5,7899.5
146754,Three-bedroom house in a quiet neighborhood,entire home/apt,250,"Brooklyn, Windsor Terrace",Meighan,2019-04-27,4,7625.0
147586,Beautiful Duplex w/Private Garden,entire home/apt,295,"Manhattan, Harlem",Julie,2019-06-16,6,8997.5
148259,Garage Designer Loft,entire home/apt,451,"Brooklyn, Williamsburg",Mihalis,2019-05-11,5,13755.5
148825,Best City Area Columbia U Upper West Side C Park,entire home/apt,165,"Manhattan, Upper West Side",B.,2019-06-29,6,5032.5
149777,Artsy 1 bedroom Apt. 20 min to 42nd Grand Central!,entire home/apt,77,"Bronx, Woodlawn","Dee, Dre & Mama Shelley",2019-06-23,6,2348.5
150804,Lower East Side 2 Bed Apt.,entire home/apt,250,"Manhattan, Lower East Side",Peter,2019-07-06,7,7625.0
151199,Astoria-Private Home NYC-,entire home/apt,129,"Queens, Astoria",Gladys & Bob,2019-07-03,7,3934.5
152078,CHARMING PRIVATE BEDROOM EAST VILLAGE,private room,95,"Manhattan, East Village",Ewelina,2019-02-12,2,2897.5
152259,City Room - Semi Private Bedroom,private room,55,"Manhattan, Harlem",Wayne,2019-05-28,5,1677.5
152263,Cozy apartment in a brownstone,entire home/apt,300,"Manhattan, Harlem",William,2019-07-06,7,9150.0
153405,Greenpoint Spacious Loft,entire home/apt,125,"Brooklyn, Greenpoint",Pat,2019-06-16,6,3812.5
153780,Private E. Village Townhouse Stay,private room,175,"Manhattan, East Village",Donna,2019-06-28,6,5337.5
155296,Incredible Prime Williamsburg Loft!,entire home/apt,255,"Brooklyn, Williamsburg",Meredith,2019-05-02,5,7777.5
157673,Large  Loft Style  Studio  Space,entire home/apt,72,"Brooklyn, Bedford-Stuyvesant",Tokunbo,2019-06-16,6,2196.0
158176,Entire Apt in Heart of Williamsburg,entire home/apt,165,"Brooklyn, Williamsburg",Laura,2019-06-29,6,5032.5
158290,Clinton Hill + Free Coffee = #smile,private room,75,"Brooklyn, Clinton Hill",Pepe,2019-05-20,5,2287.5
158955,PRIVATE and SUNNY Williamsburg Apt!,entire home/apt,139,"Brooklyn, Williamsburg",Amia,2019-06-29,6,4239.5
159749,Purple Room for 2/3 in brownstone $1450 per month,private room,88,"Brooklyn, Bedford-Stuyvesant",JT And Tiziana,2019-07-01,7,2684.0
159815,Red Room for two in Brownstone for $1355/mo,private room,80,"Brooklyn, Bedford-Stuyvesant",JT And Tiziana,2019-06-24,6,2440.0
159913,"Chelsea living, 2BR best location",private room,150,"Manhattan, Chelsea",Kaye,2019-07-03,7,4575.0
160609,LOCATION LOCATION LOCATION UWS 60's,entire home/apt,200,"Manhattan, Upper West Side",Ligia,2019-01-01,1,6100.0
160994,In the heart of East Village,entire home/apt,200,"Manhattan, East Village",James,2019-06-24,6,6100.0
161366,Sunny 15min to Manhattan LADY only,private room,42,"Queens, Sunnyside",Lucy,2019-06-01,6,1281.0
161996,Manhattan Penthouse-Max.12 guests,entire home/apt,295,"Manhattan, Harlem","Robert ""Bob""",2019-06-26,6,8997.5
162508,Beautiful Brooklyn Oasis,entire home/apt,130,"Brooklyn, Crown Heights",Placid,2019-06-28,6,3965.0
163809,Cool & Spacious Harlem Artist Flat,entire home/apt,198,"Manhattan, Harlem",Jorin,2019-06-03,6,6039.0
163814,‚òÜ STUDIO East Village ‚òÜ Own bath! ‚òÜ Sleeps 4 ‚òÜ,entire home/apt,99,"Manhattan, East Village",Seith,2019-07-05,7,3019.5
163836,Greenpoint Loft / Le Chez Andrea,private room,46,"Brooklyn, Greenpoint",Andrea,2019-06-08,6,1403.0
164989,"*SoHo: Clean, Safe, Private, Peaceful Bedroom (A)*",private room,140,"Manhattan, SoHo",Jade,2019-06-16,6,4270.0
165461,Couldn't Be Closer To Columbia Uni2,private room,75,"Manhattan, Morningside Heights",Rahul,2019-01-01,1,2287.5
165824,Lady only Curtain-divided room,private room,33,"Queens, Sunnyside",Lucy,2019-05-01,5,1006.5
166172,LG Private Room/Family Friendly,private room,60,"Brooklyn, Bushwick",Wanda,2019-07-07,7,1830.0
166541,Spacious Quiet rm - 20mins to Midtown,private room,75,"Manhattan, Washington Heights",Yvette,2019-06-15,6,2287.5
167482,Charming upper west side apartment,entire home/apt,185,"Manhattan, Upper West Side",Barbara,2019-06-07,6,5642.5
168084,Light-filled East Village Delight,entire home/apt,190,"Manhattan, East Village",Chris,2019-06-30,6,5795.0
168123,"Sunny, quiet, legal homelike suite-Pk Slope South",entire home/apt,105,"Brooklyn, South Slope",Sara,2019-07-01,7,3202.5
169002,Modern Space in Charming Pre-war,private room,65,"Manhattan, Harlem",Alec,2019-06-16,6,1982.5
169306,Affordable & Cozy,private room,37,"Bronx, University Heights",Vanessa,2019-05-21,5,1128.5
169464,Creative Vintage Loft in S. Williamsburg,entire home/apt,85,"Brooklyn, Williamsburg",Ali & SweetPea,2019-05-16,5,2592.5
170761,"Fort Greene, Brooklyn: Front Bedroom",private room,85,"Brooklyn, Fort Greene",Doug,2019-07-02,7,2592.5
173072,Cozy Pre-War Harlem Apartment,shared room,49,"Manhattan, Harlem",Lewis,2019-07-06,7,1494.5
173151,spacious studio,private room,91,"Brooklyn, Greenpoint",Jane,2019-06-24,6,2775.5
173742,"Elegant 2-BR duplex, Union Square",entire home/apt,400,"Manhattan, Gramercy",Donna,2019-06-23,6,12200.0
176653,East Village bedroom w rooftop,private room,100,"Manhattan, East Village",Cj,2019-05-07,5,3050.0
176962,Williamsburg Home Away From Home!,entire home/apt,179,"Brooklyn, Williamsburg",Dani,2019-04-13,4,5459.5
177421,Brand New Beautiful Duplex Apartment with Garden,entire home/apt,500,"Brooklyn, Greenpoint",Sarah,2019-06-24,6,15250.0
177495,"PRIME, Luxury, Spacious 2 Bedroom Apt in Chelsea",entire home/apt,429,"Manhattan, Chelsea",Amit,2019-06-24,6,13084.5
177606,SPACIOUS ALCOVE STUDIO/ JUNIOR ONE,entire home/apt,189,"Manhattan, Kips Bay",Kathrine,2019-06-23,6,5764.5
179670,High-end doorman bldg in the LES,private room,120,"Manhattan, Lower East Side",Milan,2019-06-27,6,3660.0
179741,Spring & Mulberry 2 Bedroom Apartment,entire home/apt,300,"Manhattan, Nolita",Tony,2019-06-28,6,9150.0
180792,Modern Garden Apartment in NYC,entire home/apt,95,"Queens, Astoria",Jason,2019-04-04,4,2897.5
181972,Gorgeous Entire Manhattan Townhouse,entire home/apt,199,"Manhattan, Harlem",Rosario,2019-06-02,6,6069.5
182069,Cozy studio Apartment in Upper East,entire home/apt,120,"Manhattan, East Harlem",Mat,2019-06-20,6,3660.0
182095,Historic classic central cozy Village clean NYU,entire home/apt,199,"Manhattan, West Village",Mike,2019-04-29,4,6069.5
182177,A PRIVATE FLAT / APARTMENT- $SPECIAL$,entire home/apt,125,"Bronx, Allerton",Christian & Carla,2019-06-20,6,3812.5
182649,Williamsburg bedroom by Bedford Ave,private room,70,"Brooklyn, Williamsburg",Obed,2019-06-18,6,2135.0
185266,Clean and bright with a comfortable atmosphere,private room,75,"Brooklyn, Williamsburg",Lisa,2019-07-06,7,2287.5
187566,Historic Brooklyn Studio Apartment,entire home/apt,99,"Brooklyn, Bedford-Stuyvesant",Andrew & Markus,2019-06-10,6,3019.5
189135,Hell's Kitchen Funky 80's Hideaway!,private room,99,"Manhattan, Hell's Kitchen",Michael,2019-07-01,7,3019.5
189732,Family & Friends in New York City,entire home/apt,169,"Brooklyn, East New York",O'Dell,2019-06-29,6,5154.5
189787,Spacious & Comfy BK Brownstone,entire home/apt,99,"Brooklyn, Crown Heights",Sundiata,2019-06-30,6,3019.5
190267,Large Luxury Upper East Side Studio,entire home/apt,169,"Manhattan, Upper East Side",Marina,2019-07-07,7,5154.5
190542,Chateau Style Brooklyn Loft for Singles or Couples,entire home/apt,160,"Brooklyn, Bedford-Stuyvesant",Farrah,2019-05-18,5,4880.0
190968,Lovely Brooklyn Brownstone 1BR!,entire home/apt,215,"Brooklyn, Prospect Heights",Karen,2019-05-08,5,6557.5
190974,Beautiful Grdn. Apt. in Park Slope,entire home/apt,130,"Brooklyn, Park Slope",Alan,2019-05-29,5,3965.0
191075,Sun-drenched East Village Penthouse,private room,110,"Manhattan, East Village",Matthew,2019-03-28,3,3355.0
193105,Columbus Circle Luxury Bldg - Private Room&Bath,private room,150,"Manhattan, Hell's Kitchen",Marcela,2019-06-29,6,4575.0
193393,"Spacious, Kid-Friendly, and 15-20 Mins. to Midtown",private room,75,"Queens, Sunnyside",Mike,2019-06-25,6,2287.5
195123,"Cheerful, comfortable room",private room,50,"Manhattan, Washington Heights",Susan,2019-06-12,6,1525.0
195233,Hospitality on Propsect Pk-12 yrs Hosting Legally!,private room,43,"Brooklyn, Prospect-Lefferts Gardens",Dennis,2019-07-04,7,1311.5
195240,"Prospect Pk*NYC in 5 stops* Cozy,Clean & Legal!",private room,42,"Brooklyn, Prospect-Lefferts Gardens",Dennis,2019-06-17,6,1281.0
195971,2 Beds over Bed-Stuy,entire home/apt,139,"Brooklyn, Bedford-Stuyvesant",Tim,2019-06-23,6,4239.5
195989,"Sunny, Large, Park Slope Bedroom",private room,105,"Brooklyn, Park Slope",Elizabeth,2019-06-15,6,3202.5
197155,Quiet Jr Alcove Near Times Square!,entire home/apt,149,"Manhattan, Hell's Kitchen",Vlad,2019-06-23,6,4544.5
197753,Large room in elevator drman bldg,private room,68,"Manhattan, Harlem",Colin,2019-06-12,6,2074.0
197942,"Comfy, Cozy, Brooklyn close to Manhattan",entire home/apt,99,"Brooklyn, Bedford-Stuyvesant",Toni,2019-07-07,7,3019.5
199195,Modern Bedroom in Hamilton Heights,private room,75,"Manhattan, Harlem",Jabari,2019-03-30,3,2287.5
199312,Sunny Space in Williamsburg,private room,100,"Brooklyn, Williamsburg",Susanne,2019-06-24,6,3050.0
201992,Serene Park Slope Garden Apartment,entire home/apt,190,"Brooklyn, Park Slope",Andrea,2019-05-11,5,5795.0
204065,St. James Pl Garden Studio 1block to PRATT &Gtrain,entire home/apt,248,"Brooklyn, Clinton Hill",Erica,2019-06-04,6,7564.0
204959,Comfortable. Spacious. Private Room.,private room,95,"Manhattan, Chinatown",Ange,2019-07-02,7,2897.5
205043,Modern Condo in Midtown,private room,150,"Manhattan, Theater District",Welcome To My Place,2019-06-20,6,4575.0
205485,Ideal Brooklyn Brownstone Apartment,entire home/apt,145,"Brooklyn, Bedford-Stuyvesant",Zora & Chris,2019-06-11,6,4422.5
205735,"A Cozy Oasis in Bushwick, NY",private room,41,"Brooklyn, Bushwick",Danielle,2019-04-30,4,1250.5
205867,Private Entrance - Private Parking,entire home/apt,120,"Brooklyn, Williamsburg",Tiffaney,2019-07-03,7,3660.0
206071,Yankee Stadium Oasis 2 stops to Manhattan!,private room,50,"Bronx, Concourse Village",Lori,2019-06-25,6,1525.0
206772,Williamsburg Exposed Brick Loft,entire home/apt,195,"Brooklyn, Williamsburg",Evan,2019-05-26,5,5947.5
208889,Welcome to Brooklyn! Bed-Stuy,entire home/apt,145,"Brooklyn, Bedford-Stuyvesant",Jameelah,2019-06-24,6,4422.5
209310,Sunnyside NYC/ AC room/ city views/ near Midtown,private room,50,"Queens, Sunnyside",Iulia,2019-05-28,5,1525.0
211974,East Village House -- Unique!,entire home/apt,250,"Manhattan, East Village",Goldi,2019-07-01,7,7625.0
